id,date,store,item,Sales
17637,3/29/2018,6,20,46
17638,3/30/2018,6,20,47
17639,3/31/2018,6,20,48
17640,1/1/2018,7,20,49
17641,1/2/2018,7,20,50
17642,1/3/2018,7,20,51
17643,1/4/2018,7,20,52
17644,1/5/2018,7,20,53
17645,1/6/2018,7,20,54
17646,1/7/2018,7,20,55
17647,1/8/2018,7,20,56
17648,1/9/2018,7,20,57
17649,1/10/2018,7,20,58
17650,1/11/2018,7,20,59
17651,1/12/2018,7,20,60
17652,1/13/2018,7,20,61
17653,1/14/2018,7,20,62
17654,1/15/2018,7,20,63
17655,1/16/2018,7,20,64
17656,1/17/2018,7,20,65
17657,1/18/2018,7,20,66
17658,1/19/2018,7,20,67
17659,1/20/2018,7,20,68
17660,1/21/2018,7,20,69
17661,1/22/2018,7,20,70
17662,1/23/2018,7,20,71
17663,1/24/2018,7,20,72
17664,1/25/2018,7,20,73
17665,1/26/2018,7,20,74
17666,1/27/2018,7,20,75
17667,1/28/2018,7,20,76
17668,1/29/2018,7,20,77
17669,1/30/2018,7,20,78
17670,1/31/2018,7,20,79
17671,2/1/2018,7,20,80
17672,2/2/2018,7,20,81
17673,2/3/2018,7,20,82
17674,2/4/2018,7,20,83
17675,2/5/2018,7,20,84
17676,2/6/2018,7,20,85
17677,2/7/2018,7,20,86
17678,2/8/2018,7,20,87
17679,2/9/2018,7,20,88
17680,2/10/2018,7,20,89
17681,2/11/2018,7,20,90
17682,2/12/2018,7,20,91
17683,2/13/2018,7,20,92
17684,2/14/2018,7,20,93
17685,2/15/2018,7,20,94
17686,2/16/2018,7,20,95
17687,2/17/2018,7,20,96
17688,2/18/2018,7,20,97
17689,2/19/2018,7,20,98
17690,2/20/2018,7,20,13
17691,2/21/2018,7,20,14
17692,2/22/2018,7,20,15
17693,2/23/2018,7,20,16
17694,2/24/2018,7,20,17
17695,2/25/2018,7,20,18
17696,2/26/2018,7,20,19
17697,2/27/2018,7,20,20
17698,2/28/2018,7,20,21
17699,3/1/2018,7,20,22
17700,3/2/2018,7,20,23
17701,3/3/2018,7,20,24
17702,3/4/2018,7,20,25
17703,3/5/2018,7,20,26
17704,3/6/2018,7,20,27
17705,3/7/2018,7,20,28
17706,3/8/2018,7,20,29
17707,3/9/2018,7,20,30
17708,3/10/2018,7,20,31
17709,3/11/2018,7,20,32
17710,3/12/2018,7,20,33
17711,3/13/2018,7,20,34
17712,3/14/2018,7,20,35
17713,3/15/2018,7,20,36
17714,3/16/2018,7,20,37
17715,3/17/2018,7,20,38
17716,3/18/2018,7,20,39
17717,3/19/2018,7,20,40
17718,3/20/2018,7,20,41
17719,3/21/2018,7,20,42
17720,3/22/2018,7,20,43
17721,3/23/2018,7,20,44
17722,3/24/2018,7,20,45
17723,3/25/2018,7,20,46
17724,3/26/2018,7,20,47
17725,3/27/2018,7,20,48
17726,3/28/2018,7,20,49
17727,3/29/2018,7,20,50
17728,3/30/2018,7,20,51
17729,3/31/2018,7,20,52
17730,1/1/2018,8,20,53
17731,1/2/2018,8,20,54
17732,1/3/2018,8,20,55
17733,1/4/2018,8,20,56
17734,1/5/2018,8,20,57
17735,1/6/2018,8,20,58
17736,1/7/2018,8,20,59
17737,1/8/2018,8,20,60
17738,1/9/2018,8,20,61
17739,1/10/2018,8,20,62
17740,1/11/2018,8,20,63
17741,1/12/2018,8,20,64
17742,1/13/2018,8,20,65
17743,1/14/2018,8,20,66
17744,1/15/2018,8,20,67
17745,1/16/2018,8,20,68
17746,1/17/2018,8,20,69
17747,1/18/2018,8,20,70
17748,1/19/2018,8,20,71
17749,1/20/2018,8,20,72
17750,1/21/2018,8,20,73
17751,1/22/2018,8,20,74
17752,1/23/2018,8,20,75
17753,1/24/2018,8,20,76
17754,1/25/2018,8,20,77
17755,1/26/2018,8,20,78
17756,1/27/2018,8,20,79
17757,1/28/2018,8,20,80
17758,1/29/2018,8,20,81
17759,1/30/2018,8,20,82
17760,1/31/2018,8,20,83
17761,2/1/2018,8,20,84
17762,2/2/2018,8,20,85
17763,2/3/2018,8,20,86
17764,2/4/2018,8,20,87
17765,2/5/2018,8,20,88
17766,2/6/2018,8,20,89
17767,2/7/2018,8,20,90
17768,2/8/2018,8,20,91
17769,2/9/2018,8,20,92
17770,2/10/2018,8,20,93
17771,2/11/2018,8,20,94
17772,2/12/2018,8,20,95
17773,2/13/2018,8,20,96
17774,2/14/2018,8,20,97
17775,2/15/2018,8,20,98
17776,2/16/2018,8,20,13
17777,2/17/2018,8,20,14
17778,2/18/2018,8,20,15
17779,2/19/2018,8,20,16
17780,2/20/2018,8,20,17
17781,2/21/2018,8,20,18
17782,2/22/2018,8,20,19
17783,2/23/2018,8,20,20
17784,2/24/2018,8,20,21
17785,2/25/2018,8,20,22
17786,2/26/2018,8,20,23
17787,2/27/2018,8,20,24
17788,2/28/2018,8,20,25
17789,3/1/2018,8,20,26
17790,3/2/2018,8,20,27
17791,3/3/2018,8,20,28
17792,3/4/2018,8,20,29
17793,3/5/2018,8,20,30
17794,3/6/2018,8,20,31
17795,3/7/2018,8,20,32
17796,3/8/2018,8,20,33
17797,3/9/2018,8,20,34
17798,3/10/2018,8,20,35
17799,3/11/2018,8,20,36
17800,3/12/2018,8,20,37
17801,3/13/2018,8,20,38
17802,3/14/2018,8,20,39
17803,3/15/2018,8,20,40
17804,3/16/2018,8,20,41
17805,3/17/2018,8,20,42
17806,3/18/2018,8,20,43
17807,3/19/2018,8,20,44
17808,3/20/2018,8,20,45
17809,3/21/2018,8,20,46
17810,3/22/2018,8,20,47
17811,3/23/2018,8,20,48
17812,3/24/2018,8,20,49
17813,3/25/2018,8,20,50
17814,3/26/2018,8,20,51
17815,3/27/2018,8,20,52
17816,3/28/2018,8,20,53
17817,3/29/2018,8,20,54
17818,3/30/2018,8,20,55
17819,3/31/2018,8,20,56
17820,1/1/2018,9,20,57
17821,1/2/2018,9,20,58
17822,1/3/2018,9,20,59
17823,1/4/2018,9,20,60
17824,1/5/2018,9,20,61
17825,1/6/2018,9,20,62
17826,1/7/2018,9,20,63
17827,1/8/2018,9,20,64
17828,1/9/2018,9,20,65
17829,1/10/2018,9,20,66
17830,1/11/2018,9,20,67
17831,1/12/2018,9,20,68
17832,1/13/2018,9,20,69
17833,1/14/2018,9,20,70
17834,1/15/2018,9,20,71
17835,1/16/2018,9,20,72
17836,1/17/2018,9,20,73
17837,1/18/2018,9,20,74
17838,1/19/2018,9,20,75
17839,1/20/2018,9,20,76
17840,1/21/2018,9,20,77
17841,1/22/2018,9,20,78
17842,1/23/2018,9,20,79
17843,1/24/2018,9,20,80
17844,1/25/2018,9,20,81
17845,1/26/2018,9,20,82
17846,1/27/2018,9,20,83
17847,1/28/2018,9,20,84
17848,1/29/2018,9,20,85
17849,1/30/2018,9,20,86
17850,1/31/2018,9,20,87
17851,2/1/2018,9,20,88
17852,2/2/2018,9,20,89
17853,2/3/2018,9,20,90
17854,2/4/2018,9,20,91
17855,2/5/2018,9,20,92
17856,2/6/2018,9,20,93
17857,2/7/2018,9,20,94
17858,2/8/2018,9,20,95
17859,2/9/2018,9,20,96
17860,2/10/2018,9,20,97
17861,2/11/2018,9,20,98
17862,2/12/2018,9,20,13
17863,2/13/2018,9,20,14
17864,2/14/2018,9,20,15
17865,2/15/2018,9,20,16
17866,2/16/2018,9,20,17
17867,2/17/2018,9,20,18
17868,2/18/2018,9,20,19
17869,2/19/2018,9,20,20
17870,2/20/2018,9,20,21
17871,2/21/2018,9,20,22
17872,2/22/2018,9,20,23
17873,2/23/2018,9,20,24
17874,2/24/2018,9,20,25
17875,2/25/2018,9,20,26
17876,2/26/2018,9,20,27
17877,2/27/2018,9,20,28
17878,2/28/2018,9,20,29
17879,3/1/2018,9,20,30
17880,3/2/2018,9,20,31
17881,3/3/2018,9,20,32
17882,3/4/2018,9,20,33
17883,3/5/2018,9,20,34
17884,3/6/2018,9,20,35
17885,3/7/2018,9,20,36
17886,3/8/2018,9,20,37
17887,3/9/2018,9,20,38
17888,3/10/2018,9,20,39
17889,3/11/2018,9,20,40
17890,3/12/2018,9,20,41
17891,3/13/2018,9,20,42
17892,3/14/2018,9,20,43
17893,3/15/2018,9,20,44
17894,3/16/2018,9,20,45
17895,3/17/2018,9,20,46
17896,3/18/2018,9,20,47
17897,3/19/2018,9,20,48
17898,3/20/2018,9,20,49
17899,3/21/2018,9,20,50
17900,3/22/2018,9,20,51
17901,3/23/2018,9,20,52
17902,3/24/2018,9,20,53
17903,3/25/2018,9,20,54
17904,3/26/2018,9,20,55
17905,3/27/2018,9,20,56
17906,3/28/2018,9,20,57
17907,3/29/2018,9,20,58
17908,3/30/2018,9,20,59
17909,3/31/2018,9,20,60
17910,1/1/2018,10,20,61
17911,1/2/2018,10,20,62
17912,1/3/2018,10,20,63
17913,1/4/2018,10,20,64
17914,1/5/2018,10,20,65
17915,1/6/2018,10,20,66
17916,1/7/2018,10,20,67
17917,1/8/2018,10,20,68
17918,1/9/2018,10,20,69
17919,1/10/2018,10,20,70
17920,1/11/2018,10,20,71
17921,1/12/2018,10,20,72
17922,1/13/2018,10,20,73
17923,1/14/2018,10,20,74
17924,1/15/2018,10,20,75
17925,1/16/2018,10,20,76
17926,1/17/2018,10,20,77
17927,1/18/2018,10,20,78
17928,1/19/2018,10,20,79
17929,1/20/2018,10,20,80
17930,1/21/2018,10,20,81
17931,1/22/2018,10,20,82
17932,1/23/2018,10,20,83
17933,1/24/2018,10,20,84
17934,1/25/2018,10,20,85
17935,1/26/2018,10,20,86
17936,1/27/2018,10,20,87
17937,1/28/2018,10,20,88
17938,1/29/2018,10,20,89
17939,1/30/2018,10,20,90
17940,1/31/2018,10,20,91
17941,2/1/2018,10,20,92
17942,2/2/2018,10,20,93
17943,2/3/2018,10,20,94
17944,2/4/2018,10,20,95
17945,2/5/2018,10,20,96
17946,2/6/2018,10,20,97
17947,2/7/2018,10,20,98
17948,2/8/2018,10,20,13
17949,2/9/2018,10,20,14
17950,2/10/2018,10,20,15
17951,2/11/2018,10,20,16
17952,2/12/2018,10,20,17
17953,2/13/2018,10,20,18
17954,2/14/2018,10,20,19
17955,2/15/2018,10,20,20
17956,2/16/2018,10,20,21
17957,2/17/2018,10,20,22
17958,2/18/2018,10,20,23
17959,2/19/2018,10,20,24
17960,2/20/2018,10,20,25
17961,2/21/2018,10,20,26
17962,2/22/2018,10,20,27
17963,2/23/2018,10,20,28
17964,2/24/2018,10,20,29
17965,2/25/2018,10,20,30
17966,2/26/2018,10,20,31
17967,2/27/2018,10,20,32
17968,2/28/2018,10,20,33
17969,3/1/2018,10,20,34
17970,3/2/2018,10,20,35
17971,3/3/2018,10,20,36
17972,3/4/2018,10,20,37
17973,3/5/2018,10,20,38
17974,3/6/2018,10,20,39
17975,3/7/2018,10,20,40
17976,3/8/2018,10,20,41
17977,3/9/2018,10,20,42
17978,3/10/2018,10,20,43
17979,3/11/2018,10,20,44
17980,3/12/2018,10,20,45
17981,3/13/2018,10,20,46
17982,3/14/2018,10,20,47
17983,3/15/2018,10,20,48
17984,3/16/2018,10,20,49
17985,3/17/2018,10,20,50
17986,3/18/2018,10,20,51
17987,3/19/2018,10,20,52
17988,3/20/2018,10,20,53
17989,3/21/2018,10,20,54
17990,3/22/2018,10,20,55
17991,3/23/2018,10,20,56
17992,3/24/2018,10,20,57
17993,3/25/2018,10,20,58
17994,3/26/2018,10,20,59
17995,3/27/2018,10,20,60
17996,3/28/2018,10,20,61
17997,3/29/2018,10,20,62
17998,3/30/2018,10,20,63
17999,3/31/2018,10,20,64
18000,1/1/2018,1,21,65
18001,1/2/2018,1,21,66
18002,1/3/2018,1,21,67
18003,1/4/2018,1,21,68
18004,1/5/2018,1,21,69
18005,1/6/2018,1,21,70
18006,1/7/2018,1,21,71
18007,1/8/2018,1,21,72
18008,1/9/2018,1,21,73
18009,1/10/2018,1,21,74
18010,1/11/2018,1,21,75
18011,1/12/2018,1,21,76
18012,1/13/2018,1,21,77
18013,1/14/2018,1,21,78
18014,1/15/2018,1,21,79
18015,1/16/2018,1,21,80
18016,1/17/2018,1,21,81
18017,1/18/2018,1,21,82
18018,1/19/2018,1,21,83
18019,1/20/2018,1,21,84
18020,1/21/2018,1,21,85
18021,1/22/2018,1,21,86
18022,1/23/2018,1,21,87
18023,1/24/2018,1,21,88
18024,1/25/2018,1,21,89
18025,1/26/2018,1,21,90
18026,1/27/2018,1,21,91
18027,1/28/2018,1,21,92
18028,1/29/2018,1,21,93
18029,1/30/2018,1,21,94
18030,1/31/2018,1,21,95
18031,2/1/2018,1,21,96
18032,2/2/2018,1,21,97
18033,2/3/2018,1,21,98
18034,2/4/2018,1,21,99
18035,2/5/2018,1,21,47
18036,2/6/2018,1,21,13
18037,2/7/2018,1,21,14
18038,2/8/2018,1,21,15
18039,2/9/2018,1,21,16
18040,2/10/2018,1,21,17
18041,2/11/2018,1,21,18
18042,2/12/2018,1,21,19
18043,2/13/2018,1,21,20
18044,2/14/2018,1,21,21
18045,2/15/2018,1,21,22
18046,2/16/2018,1,21,23
18047,2/17/2018,1,21,24
18048,2/18/2018,1,21,25
18049,2/19/2018,1,21,26
18050,2/20/2018,1,21,27
18051,2/21/2018,1,21,28
18052,2/22/2018,1,21,29
18053,2/23/2018,1,21,30
18054,2/24/2018,1,21,31
18055,2/25/2018,1,21,32
18056,2/26/2018,1,21,33
18057,2/27/2018,1,21,34
18058,2/28/2018,1,21,35
18059,3/1/2018,1,21,36
18060,3/2/2018,1,21,37
18061,3/3/2018,1,21,38
18062,3/4/2018,1,21,39
18063,3/5/2018,1,21,40
18064,3/6/2018,1,21,41
18065,3/7/2018,1,21,42
18066,3/8/2018,1,21,43
18067,3/9/2018,1,21,44
18068,3/10/2018,1,21,45
18069,3/11/2018,1,21,46
18070,3/12/2018,1,21,47
18071,3/13/2018,1,21,48
18072,3/14/2018,1,21,49
18073,3/15/2018,1,21,50
18074,3/16/2018,1,21,51
18075,3/17/2018,1,21,52
18076,3/18/2018,1,21,53
18077,3/19/2018,1,21,54
18078,3/20/2018,1,21,55
18079,3/21/2018,1,21,56
18080,3/22/2018,1,21,57
18081,3/23/2018,1,21,58
18082,3/24/2018,1,21,59
18083,3/25/2018,1,21,60
18084,3/26/2018,1,21,61
18085,3/27/2018,1,21,62
18086,3/28/2018,1,21,63
18087,3/29/2018,1,21,64
18088,3/30/2018,1,21,65
18089,3/31/2018,1,21,66
18090,1/1/2018,2,21,67
18091,1/2/2018,2,21,68
18092,1/3/2018,2,21,69
18093,1/4/2018,2,21,70
18094,1/5/2018,2,21,71
18095,1/6/2018,2,21,72
18096,1/7/2018,2,21,73
18097,1/8/2018,2,21,74
18098,1/9/2018,2,21,75
18099,1/10/2018,2,21,76
18100,1/11/2018,2,21,77
18101,1/12/2018,2,21,78
18102,1/13/2018,2,21,79
18103,1/14/2018,2,21,80
18104,1/15/2018,2,21,81
18105,1/16/2018,2,21,82
18106,1/17/2018,2,21,83
18107,1/18/2018,2,21,84
18108,1/19/2018,2,21,85
18109,1/20/2018,2,21,86
18110,1/21/2018,2,21,87
18111,1/22/2018,2,21,88
18112,1/23/2018,2,21,89
18113,1/24/2018,2,21,90
18114,1/25/2018,2,21,91
18115,1/26/2018,2,21,92
18116,1/27/2018,2,21,93
18117,1/28/2018,2,21,94
18118,1/29/2018,2,21,95
18119,1/30/2018,2,21,96
18120,1/31/2018,2,21,97
18121,2/1/2018,2,21,98
18122,2/2/2018,2,21,13
18123,2/3/2018,2,21,14
18124,2/4/2018,2,21,15
18125,2/5/2018,2,21,16
18126,2/6/2018,2,21,17
18127,2/7/2018,2,21,18
18128,2/8/2018,2,21,19
18129,2/9/2018,2,21,20
18130,2/10/2018,2,21,21
18131,2/11/2018,2,21,22
18132,2/12/2018,2,21,23
18133,2/13/2018,2,21,24
18134,2/14/2018,2,21,25
18135,2/15/2018,2,21,26
18136,2/16/2018,2,21,27
18137,2/17/2018,2,21,28
18138,2/18/2018,2,21,29
18139,2/19/2018,2,21,30
18140,2/20/2018,2,21,31
18141,2/21/2018,2,21,32
18142,2/22/2018,2,21,33
18143,2/23/2018,2,21,34
18144,2/24/2018,2,21,35
18145,2/25/2018,2,21,36
18146,2/26/2018,2,21,37
18147,2/27/2018,2,21,38
18148,2/28/2018,2,21,39
18149,3/1/2018,2,21,40
18150,3/2/2018,2,21,41
18151,3/3/2018,2,21,42
18152,3/4/2018,2,21,43
18153,3/5/2018,2,21,44
18154,3/6/2018,2,21,45
18155,3/7/2018,2,21,46
18156,3/8/2018,2,21,47
18157,3/9/2018,2,21,48
18158,3/10/2018,2,21,49
18159,3/11/2018,2,21,50
18160,3/12/2018,2,21,51
18161,3/13/2018,2,21,52
18162,3/14/2018,2,21,53
18163,3/15/2018,2,21,54
18164,3/16/2018,2,21,55
18165,3/17/2018,2,21,56
18166,3/18/2018,2,21,57
18167,3/19/2018,2,21,58
18168,3/20/2018,2,21,59
18169,3/21/2018,2,21,60
18170,3/22/2018,2,21,61
18171,3/23/2018,2,21,62
18172,3/24/2018,2,21,63
18173,3/25/2018,2,21,64
18174,3/26/2018,2,21,65
18175,3/27/2018,2,21,66
18176,3/28/2018,2,21,67
18177,3/29/2018,2,21,68
18178,3/30/2018,2,21,69
18179,3/31/2018,2,21,70
18180,1/1/2018,3,21,71
18181,1/2/2018,3,21,72
18182,1/3/2018,3,21,73
18183,1/4/2018,3,21,74
18184,1/5/2018,3,21,75
18185,1/6/2018,3,21,76
18186,1/7/2018,3,21,77
18187,1/8/2018,3,21,78
18188,1/9/2018,3,21,79
18189,1/10/2018,3,21,80
18190,1/11/2018,3,21,81
18191,1/12/2018,3,21,82
18192,1/13/2018,3,21,83
18193,1/14/2018,3,21,84
18194,1/15/2018,3,21,85
18195,1/16/2018,3,21,86
18196,1/17/2018,3,21,87
18197,1/18/2018,3,21,88
18198,1/19/2018,3,21,89
18199,1/20/2018,3,21,90
18200,1/21/2018,3,21,91
18201,1/22/2018,3,21,92
18202,1/23/2018,3,21,93
18203,1/24/2018,3,21,94
18204,1/25/2018,3,21,95
18205,1/26/2018,3,21,96
18206,1/27/2018,3,21,97
18207,1/28/2018,3,21,98
18208,1/29/2018,3,21,13
18209,1/30/2018,3,21,14
18210,1/31/2018,3,21,15
18211,2/1/2018,3,21,16
18212,2/2/2018,3,21,17
18213,2/3/2018,3,21,18
18214,2/4/2018,3,21,19
18215,2/5/2018,3,21,20
18216,2/6/2018,3,21,21
18217,2/7/2018,3,21,22
18218,2/8/2018,3,21,23
18219,2/9/2018,3,21,24
18220,2/10/2018,3,21,25
18221,2/11/2018,3,21,26
18222,2/12/2018,3,21,27
18223,2/13/2018,3,21,28
18224,2/14/2018,3,21,29
18225,2/15/2018,3,21,30
18226,2/16/2018,3,21,31
18227,2/17/2018,3,21,32
18228,2/18/2018,3,21,33
18229,2/19/2018,3,21,34
18230,2/20/2018,3,21,35
18231,2/21/2018,3,21,36
18232,2/22/2018,3,21,37
18233,2/23/2018,3,21,38
18234,2/24/2018,3,21,39
18235,2/25/2018,3,21,40
18236,2/26/2018,3,21,41
18237,2/27/2018,3,21,42
18238,2/28/2018,3,21,43
18239,3/1/2018,3,21,44
18240,3/2/2018,3,21,45
18241,3/3/2018,3,21,46
18242,3/4/2018,3,21,47
18243,3/5/2018,3,21,48
18244,3/6/2018,3,21,49
18245,3/7/2018,3,21,50
18246,3/8/2018,3,21,51
18247,3/9/2018,3,21,52
18248,3/10/2018,3,21,53
18249,3/11/2018,3,21,54
18250,3/12/2018,3,21,55
18251,3/13/2018,3,21,56
18252,3/14/2018,3,21,57
18253,3/15/2018,3,21,58
18254,3/16/2018,3,21,59
18255,3/17/2018,3,21,60
18256,3/18/2018,3,21,61
18257,3/19/2018,3,21,62
18258,3/20/2018,3,21,63
18259,3/21/2018,3,21,64
18260,3/22/2018,3,21,65
18261,3/23/2018,3,21,66
18262,3/24/2018,3,21,67
18263,3/25/2018,3,21,68
18264,3/26/2018,3,21,69
18265,3/27/2018,3,21,70
18266,3/28/2018,3,21,71
18267,3/29/2018,3,21,72
18268,3/30/2018,3,21,73
18269,3/31/2018,3,21,74
18270,1/1/2018,4,21,75
18271,1/2/2018,4,21,76
18272,1/3/2018,4,21,77
18273,1/4/2018,4,21,78
18274,1/5/2018,4,21,79
18275,1/6/2018,4,21,80
18276,1/7/2018,4,21,81
18277,1/8/2018,4,21,82
18278,1/9/2018,4,21,83
18279,1/10/2018,4,21,84
18280,1/11/2018,4,21,85
18281,1/12/2018,4,21,86
18282,1/13/2018,4,21,87
18283,1/14/2018,4,21,88
18284,1/15/2018,4,21,89
18285,1/16/2018,4,21,90
18286,1/17/2018,4,21,91
18287,1/18/2018,4,21,92
18288,1/19/2018,4,21,93
18289,1/20/2018,4,21,94
18290,1/21/2018,4,21,95
18291,1/22/2018,4,21,96
18292,1/23/2018,4,21,97
18293,1/24/2018,4,21,98
18294,1/25/2018,4,21,13
18295,1/26/2018,4,21,14
18296,1/27/2018,4,21,15
18297,1/28/2018,4,21,16
18298,1/29/2018,4,21,17
18299,1/30/2018,4,21,18
18300,1/31/2018,4,21,19
18301,2/1/2018,4,21,20
18302,2/2/2018,4,21,21
18303,2/3/2018,4,21,22
18304,2/4/2018,4,21,23
18305,2/5/2018,4,21,24
18306,2/6/2018,4,21,25
18307,2/7/2018,4,21,26
18308,2/8/2018,4,21,27
18309,2/9/2018,4,21,28
18310,2/10/2018,4,21,29
18311,2/11/2018,4,21,30
18312,2/12/2018,4,21,31
18313,2/13/2018,4,21,32
18314,2/14/2018,4,21,33
18315,2/15/2018,4,21,34
18316,2/16/2018,4,21,35
18317,2/17/2018,4,21,36
18318,2/18/2018,4,21,37
18319,2/19/2018,4,21,38
18320,2/20/2018,4,21,39
18321,2/21/2018,4,21,40
18322,2/22/2018,4,21,41
18323,2/23/2018,4,21,42
18324,2/24/2018,4,21,43
18325,2/25/2018,4,21,44
18326,2/26/2018,4,21,45
18327,2/27/2018,4,21,46
18328,2/28/2018,4,21,47
18329,3/1/2018,4,21,48
18330,3/2/2018,4,21,49
18331,3/3/2018,4,21,50
18332,3/4/2018,4,21,51
18333,3/5/2018,4,21,52
18334,3/6/2018,4,21,53
18335,3/7/2018,4,21,54
18336,3/8/2018,4,21,55
18337,3/9/2018,4,21,56
18338,3/10/2018,4,21,57
18339,3/11/2018,4,21,58
18340,3/12/2018,4,21,59
18341,3/13/2018,4,21,60
18342,3/14/2018,4,21,61
18343,3/15/2018,4,21,62
18344,3/16/2018,4,21,63
18345,3/17/2018,4,21,64
18346,3/18/2018,4,21,65
18347,3/19/2018,4,21,66
18348,3/20/2018,4,21,67
18349,3/21/2018,4,21,68
18350,3/22/2018,4,21,69
18351,3/23/2018,4,21,70
18352,3/24/2018,4,21,71
18353,3/25/2018,4,21,72
18354,3/26/2018,4,21,73
18355,3/27/2018,4,21,74
18356,3/28/2018,4,21,75
18357,3/29/2018,4,21,76
18358,3/30/2018,4,21,77
18359,3/31/2018,4,21,78
18360,1/1/2018,5,21,79
18361,1/2/2018,5,21,80
18362,1/3/2018,5,21,81
18363,1/4/2018,5,21,82
18364,1/5/2018,5,21,83
18365,1/6/2018,5,21,84
18366,1/7/2018,5,21,85
18367,1/8/2018,5,21,86
18368,1/9/2018,5,21,87
18369,1/10/2018,5,21,88
18370,1/11/2018,5,21,89
18371,1/12/2018,5,21,90
18372,1/13/2018,5,21,91
18373,1/14/2018,5,21,92
18374,1/15/2018,5,21,93
18375,1/16/2018,5,21,94
18376,1/17/2018,5,21,95
18377,1/18/2018,5,21,96
18378,1/19/2018,5,21,97
18379,1/20/2018,5,21,98
18380,1/21/2018,5,21,13
18381,1/22/2018,5,21,14
18382,1/23/2018,5,21,15
18383,1/24/2018,5,21,16
18384,1/25/2018,5,21,17
18385,1/26/2018,5,21,18
18386,1/27/2018,5,21,19
18387,1/28/2018,5,21,20
18388,1/29/2018,5,21,21
18389,1/30/2018,5,21,22
18390,1/31/2018,5,21,23
18391,2/1/2018,5,21,24
18392,2/2/2018,5,21,25
18393,2/3/2018,5,21,26
18394,2/4/2018,5,21,27
18395,2/5/2018,5,21,28
18396,2/6/2018,5,21,29
18397,2/7/2018,5,21,30
18398,2/8/2018,5,21,31
18399,2/9/2018,5,21,32
18400,2/10/2018,5,21,33
18401,2/11/2018,5,21,34
18402,2/12/2018,5,21,35
18403,2/13/2018,5,21,36
18404,2/14/2018,5,21,37
18405,2/15/2018,5,21,38
18406,2/16/2018,5,21,39
18407,2/17/2018,5,21,40
18408,2/18/2018,5,21,41
18409,2/19/2018,5,21,42
18410,2/20/2018,5,21,43
18411,2/21/2018,5,21,44
18412,2/22/2018,5,21,45
18413,2/23/2018,5,21,46
18414,2/24/2018,5,21,47
18415,2/25/2018,5,21,48
18416,2/26/2018,5,21,49
18417,2/27/2018,5,21,50
18418,2/28/2018,5,21,51
18419,3/1/2018,5,21,52
18420,3/2/2018,5,21,53
18421,3/3/2018,5,21,54
18422,3/4/2018,5,21,55
18423,3/5/2018,5,21,56
18424,3/6/2018,5,21,57
18425,3/7/2018,5,21,58
18426,3/8/2018,5,21,59
18427,3/9/2018,5,21,60
18428,3/10/2018,5,21,61
18429,3/11/2018,5,21,62
18430,3/12/2018,5,21,63
18431,3/13/2018,5,21,64
18432,3/14/2018,5,21,65
18433,3/15/2018,5,21,66
18434,3/16/2018,5,21,67
18435,3/17/2018,5,21,68
18436,3/18/2018,5,21,69
18437,3/19/2018,5,21,70
18438,3/20/2018,5,21,71
18439,3/21/2018,5,21,72
18440,3/22/2018,5,21,73
18441,3/23/2018,5,21,74
18442,3/24/2018,5,21,75
18443,3/25/2018,5,21,76
18444,3/26/2018,5,21,77
18445,3/27/2018,5,21,78
18446,3/28/2018,5,21,79
18447,3/29/2018,5,21,80
18448,3/30/2018,5,21,81
18449,3/31/2018,5,21,82
18450,1/1/2018,6,21,83
18451,1/2/2018,6,21,84
18452,1/3/2018,6,21,85
18453,1/4/2018,6,21,86
18454,1/5/2018,6,21,87
18455,1/6/2018,6,21,88
18456,1/7/2018,6,21,89
18457,1/8/2018,6,21,90
18458,1/9/2018,6,21,91
18459,1/10/2018,6,21,92
18460,1/11/2018,6,21,93
18461,1/12/2018,6,21,94
18462,1/13/2018,6,21,95
18463,1/14/2018,6,21,96
18464,1/15/2018,6,21,97
18465,1/16/2018,6,21,98
18466,1/17/2018,6,21,99
18467,1/18/2018,6,21,47
18468,1/19/2018,6,21,48
18469,1/20/2018,6,21,49
18470,1/21/2018,6,21,50
18471,1/22/2018,6,21,51
18472,1/23/2018,6,21,52
18473,1/24/2018,6,21,53
18474,1/25/2018,6,21,54
18475,1/26/2018,6,21,55
18476,1/27/2018,6,21,56
18477,1/28/2018,6,21,57
18478,1/29/2018,6,21,58
18479,1/30/2018,6,21,59
18480,1/31/2018,6,21,60
18481,2/1/2018,6,21,61
18482,2/2/2018,6,21,62
18483,2/3/2018,6,21,63
18484,2/4/2018,6,21,64
18485,2/5/2018,6,21,65
18486,2/6/2018,6,21,66
18487,2/7/2018,6,21,67
18488,2/8/2018,6,21,68
18489,2/9/2018,6,21,69
18490,2/10/2018,6,21,70
18491,2/11/2018,6,21,71
18492,2/12/2018,6,21,72
18493,2/13/2018,6,21,73
18494,2/14/2018,6,21,74
18495,2/15/2018,6,21,75
18496,2/16/2018,6,21,76
18497,2/17/2018,6,21,77
18498,2/18/2018,6,21,78
18499,2/19/2018,6,21,79
18500,2/20/2018,6,21,80
18501,2/21/2018,6,21,81
18502,2/22/2018,6,21,82
18503,2/23/2018,6,21,83
18504,2/24/2018,6,21,84
18505,2/25/2018,6,21,85
18506,2/26/2018,6,21,86
18507,2/27/2018,6,21,87
18508,2/28/2018,6,21,88
18509,3/1/2018,6,21,89
18510,3/2/2018,6,21,90
